Area,Bedrooms,Bathrooms,Floors,YearBuilt,Price,Location_Downtown,Location_Rural,Location_Suburban,Location_Urban,Condition_Excellent,Condition_Fair,Condition_Good,Condition_Poor,Cluster
4459,2,2,2,1956,120605,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4087,4,4,3,1941,331767,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1420,1,2,2,1997,618728,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3269,4,4,1,1908,918859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4611,3,1,1,2019,975208,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
992,5,2,2,1986,405970,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1631,4,2,2,1934,339604,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4021,5,2,3,2013,264117,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
810,4,3,1,1970,788165,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1238,3,3,3,1978,516727,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3741,1,4,2,1952,160373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
1045,3,1,2,1953,974069,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2961,1,3,3,1983,317014,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4846,1,2,2,2013,68909,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2304,5,3,1,1924,321261,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3712,3,1,3,1966,299975,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4310,4,3,1,2023,903906,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1313,3,2,1,1961,668214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4624,5,4,1,1954,487538,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2532,1,2,3,1945,177463,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4913,5,1,2,1923,151536,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
744,2,4,1,1997,856560,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
771,2,3,1,1945,301981,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4011,4,3,1,1921,540533,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
2271,5,3,2,1910,381145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1762,4,4,2,1947,836872,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2924,4,2,3,1907,230685,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4861,2,4,2,1938,697779,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1420,4,4,3,2006,979167,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3930,2,1,3,1934,547275,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4935,1,4,3,1948,200619,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4984,5,3,3,1945,655950,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
3124,4,2,3,1937,810416,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4260,2,2,1,1907,50005,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2550,3,2,2,1953,284152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4000,4,3,1,1936,319182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1665,1,3,3,1990,842846,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
875,1,3,2,1991,530875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2533,3,3,1,1939,905938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
645,2,3,1,1933,913018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4888,4,4,3,1995,445822,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
931,2,3,1,1978,852914,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1204,1,3,1,2007,804189,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3132,2,3,1,1916,252945,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4994,1,3,1,1932,608236,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1463,2,2,1,1946,402131,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2734,3,3,3,2009,272873,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2541,5,4,3,1951,272322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2328,3,4,1,2017,70875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2608,3,4,3,1979,325201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4568,5,1,3,1992,82400,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1438,5,2,2,1908,514674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1306,4,3,1,1932,118607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1963,4,1,3,1959,923993,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3915,3,3,3,2012,339647,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
510,3,1,1,1992,466981,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2368,1,1,2,1976,151096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1384,1,4,1,1920,620900,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4064,4,4,2,1957,934750,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1889,4,1,1,1984,311538,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3901,1,4,1,1968,134335,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
4821,1,1,1,1909,413133,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1324,2,2,1,1905,667300,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2765,2,4,2,2019,131748,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1436,1,4,2,2014,976932,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3300,2,4,3,2020,736779,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3053,5,2,1,1912,115195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4345,4,1,2,1964,779055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2296,4,3,2,1919,664134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
553,1,4,2,1956,676692,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1226,3,1,1,2010,351286,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3236,1,2,3,1945,835608,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3670,2,3,2,1907,121540,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2413,3,4,1,1909,743649,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2096,2,2,2,1972,389092,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
2414,5,2,2,2012,895383,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2966,2,3,3,2004,61755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3237,5,1,2,1966,827203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1349,5,4,2,1910,430129,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2609,2,4,1,1911,658841,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
502,2,1,1,1909,184962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
4755,5,1,3,1924,930808,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4569,3,1,1,1948,306760,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1392,5,3,1,1948,67175,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2530,4,3,3,1988,902119,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3660,5,4,2,1910,921415,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2876,3,3,3,1961,531503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2433,4,2,1,2017,800071,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1880,1,4,3,1935,729648,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4181,1,3,2,1938,96629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
1790,3,1,3,1952,691067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2140,5,2,1,1989,228872,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3182,2,1,1,1977,742727,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1487,3,4,3,2002,520970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1718,4,1,2,1955,380657,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1855,4,3,3,2003,657050,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4765,1,3,2,1900,210094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4635,4,4,2,1955,774689,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2060,3,1,3,2017,969163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1918,4,4,2,1903,107941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1454,3,1,1,1929,355617,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1483,2,2,3,1911,760958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1474,1,3,2,2019,66040,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4633,4,4,1,1934,119806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4472,3,2,3,1976,718646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1413,5,2,1,1951,250211,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
536,1,4,1,1930,686364,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3887,2,4,1,2001,105916,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2211,3,2,2,2006,722960,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3520,2,1,3,1986,445507,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1295,2,2,3,1967,456339,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4536,4,4,2,1951,840243,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3611,4,2,3,1979,605564,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1824,3,1,1,1906,235217,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
817,5,3,3,1921,917481,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2896,3,3,2,1992,251750,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2662,5,2,1,1974,269854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3245,2,1,2,1955,796403,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2091,1,3,1,1996,994218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3611,3,2,1,1957,761045,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4430,3,2,3,1992,717554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2496,5,1,1,1963,385206,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1812,2,4,2,2022,200434,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1785,2,2,3,2002,890931,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4811,5,4,2,1911,620569,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2883,2,4,1,1906,881284,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3739,4,3,2,2022,836408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2639,1,4,2,1954,827981,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2204,3,1,1,2002,554869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
862,1,3,3,2005,753196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
3104,3,3,2,1961,578883,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2216,4,3,1,2011,670218,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4951,2,2,3,1989,196474,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4786,5,2,3,2003,311745,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4238,4,4,3,1972,770643,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2969,1,3,2,2004,404820,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1056,5,3,2,1997,748083,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1325,2,1,2,2008,232394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3308,4,4,3,1976,752124,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3219,5,1,2,1954,468127,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4008,4,4,1,2018,796648,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4241,4,4,2,1935,855837,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2074,2,2,2,1988,108122,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4498,3,2,3,1923,804849,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2629,5,1,2,1943,282661,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2903,2,4,1,1916,703197,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3829,4,3,3,1901,315591,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1088,2,2,1,1912,234215,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
2512,3,3,3,1930,60662,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2047,5,1,3,1992,506217,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
794,3,2,2,2013,632570,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2485,1,2,1,1927,448115,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3617,5,4,3,1959,865014,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2190,3,1,2,1926,641759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1636,4,4,3,1914,697801,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2564,5,2,3,1994,223285,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4955,5,1,3,2003,681866,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1507,2,2,3,1978,912303,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3014,4,1,3,1932,657493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4026,1,2,3,1919,910513,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1747,3,3,2,1941,942215,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4402,2,3,3,1911,284631,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1935,3,4,1,2000,133805,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1071,1,3,2,1972,174698,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
2882,1,2,1,1922,218902,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1745,5,2,3,1971,974570,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2584,1,3,1,1995,60712,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
777,3,4,3,2011,393671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2387,4,3,3,1913,965885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
1765,4,1,2,1990,701176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1540,5,1,2,1924,806686,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1417,3,1,3,1976,568680,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1385,3,3,2,2018,246437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
3252,1,3,1,1984,661473,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
521,3,3,2,2008,411995,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3691,2,1,2,1930,474022,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2853,1,4,1,2000,586498,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1186,2,2,2,2011,86972,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
784,5,3,3,2021,811254,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4247,4,4,1,2006,346280,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1262,5,2,3,1953,487513,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2928,4,2,1,1904,952877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3007,5,2,3,1912,852377,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
528,3,4,3,1927,800561,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1406,2,4,2,1942,391324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
3604,4,1,3,1988,382597,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4499,1,4,2,2014,921836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3494,2,4,1,1998,980728,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3006,1,4,3,1946,53052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4109,2,2,3,2002,339416,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4053,2,3,1,1970,353294,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1953,5,1,1,1937,801564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
3856,4,3,3,1995,198388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1015,4,3,1,1966,496605,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
538,2,4,2,1961,712600,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3842,3,1,1,2008,933527,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1386,3,3,1,1938,380918,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3344,1,3,3,1936,879607,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
2704,1,1,2,2018,443781,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1598,5,4,1,2013,66375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2323,2,3,2,1985,599998,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
3701,1,2,2,1907,755255,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3655,1,3,2,1980,828912,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3593,2,2,3,1951,720534,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4030,5,4,1,1990,419170,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
4278,1,3,3,1932,530545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3396,5,1,1,2009,77597,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3953,4,1,1,1980,386433,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4011,5,3,3,1941,481613,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1488,3,4,2,1975,135687,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4616,3,4,2,2011,168968,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4526,5,1,1,2009,614562,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4679,3,3,3,1926,517453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2182,4,4,2,2011,253570,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4463,2,1,2,1907,481413,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1433,3,2,1,1922,622922,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4098,3,3,1,2023,866473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3733,5,2,3,2005,974752,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2480,4,2,1,2012,397509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2355,2,4,2,1963,969707,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3556,5,4,2,2022,888418,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1292,5,4,2,1992,861802,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1291,4,3,2,2013,347391,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2309,2,2,3,1919,960835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2755,4,3,3,1915,431688,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4110,2,4,1,1916,256994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2107,4,2,1,1979,830768,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1484,5,3,1,1918,443650,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4176,5,3,3,2019,637270,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3880,1,1,2,2019,901612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1019,3,3,1,1907,682822,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1090,4,4,2,1937,739834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1550,1,3,1,1937,336788,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4133,3,2,1,1952,612781,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4944,4,3,1,1992,395968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1459,2,1,1,2004,564922,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1192,3,2,1,1999,971463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
4399,5,2,2,1989,883721,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4973,1,1,1,1930,978647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3446,3,4,2,1943,482809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
1026,3,2,3,1959,482331,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3724,5,4,1,1975,816505,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2753,4,2,2,2018,727900,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3844,2,2,3,1916,347625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
4465,5,4,3,1978,276577,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2375,2,2,3,1972,651385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2263,4,4,2,1938,859010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1020,3,1,1,1941,980291,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1516,2,4,1,1947,384192,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
616,1,1,2,1911,564771,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2933,1,2,1,1995,233951,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1083,5,4,2,1988,191668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
894,4,2,1,2002,503885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4288,5,4,3,1917,463146,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3268,5,1,1,1978,229022,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
4667,5,1,2,1995,932169,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4360,1,4,2,1905,330831,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
773,1,1,3,2021,496049,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2513,5,2,2,2007,172540,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4933,1,2,1,1942,741349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1889,4,3,1,2015,866615,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4066,5,1,3,1934,332902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
665,1,2,2,1997,706442,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2067,2,4,3,2001,812301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1228,5,1,1,2019,670656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2543,5,2,3,1953,620179,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4697,4,1,2,2020,96901,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3996,3,4,3,1961,526728,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1278,3,2,2,1968,416056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
713,4,3,2,1981,645350,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4262,4,3,1,1915,539838,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2076,4,1,1,1907,726923,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2948,3,4,1,1988,908440,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3436,4,2,2,1995,445991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3617,1,4,3,1989,983332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1091,5,2,2,2015,553528,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3220,5,1,1,1985,569149,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1213,2,2,1,1930,854406,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1435,2,4,3,2006,727748,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4837,5,4,1,1909,654879,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
501,1,1,1,1955,302990,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
3348,3,4,1,2020,330759,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
4544,3,2,3,1975,72838,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2449,1,1,2,2016,352872,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
